Employee_ID,Employee_Name,Gender,Age,Date_of_Joining,Years_at_Company,Monthly_Income,Annual_Income,Department,Job_Role,Position,Employment_Type,Work_Location,State,City,Distance_from_Home,Education_Level,Education_Field,Caste/Religion,Marital_Status,Performance_Score,Last_3_Year_Rating,Attrition_Status,Attrition_Reason,Attrition_Date,Onboarding_Status,New_Hires_Joining_Month,Environment_Satisfaction,Employee_Cost_to_Company,Hourly_Rate,Annual_HR_Feedback_Satisfaction_Score,Yearly_Total_Training_Hours
2839,Employee_1839,Female,44,2022-08-22,5,22023,264276,Customer Support,Coordinator,Mid-Level,Full-time,HQ,Tamil Nadu,City_22,21,Diploma,Science,Hindu,Single,B,Star,No,N/A,N/A,Accepted,1,Low,1171562,374,1,196
2840,Employee_1840,Male,48,2021-06-16,1,45656,547872,HR,Specialist,Senior,Part-time,HQ,Delhi,City_45,48,Graduate,Commerce,Buddhist,Single,A*,Future Star,No,N/A,N/A,Rejected,12,Medium,1827184,292,1,183
2841,Employee_1841,Male,48,2024-05-01,1,106190,1274280,IT,Executive,Junior,Full-time,HQ,West Bengal,City_40,35,Diploma,Others,Hindu,Married,A*,Reliable Professional,No,N/A,N/A,Pending,5,Low,1080070,953,4,188
2842,Employee_1842,Male,57,2021-04-14,8,107253,1287036,Finance,Executive,Junior,Full-time,Remote,Uttar Pradesh,City_26,6,PhD,Management,Christian,Single,B,High Impact,No,N/A,N/A,Pending,7,Medium,1093302,465,1,114
2843,Employee_1843,Male,33,2024-07-28,9,54842,658104,Operations,Technician,Lead,Full-time,Remote,West Bengal,City_11,35,Postgraduate,Commerce,Hindu,Divorced,B,Solid Contributor,No,N/A,N/A,Rejected,7,Low,580129,742,1,183
2844,Employee_1844,Male,48,2024-08-01,7,118086,1417032,HR,Specialist,Mid-Level,Full-time,Remote,Madhya Pradesh,City_40,26,High School,Science,Other,Single,A,High Impact,No,N/A,N/A,Pending,10,Medium,835903,442,3,11
2845,Employee_1845,Female,55,2020-07-28,3,75189,902268,Finance,Technician,Senior,Full-time,HQ,Gujarat,City_30,15,Postgraduate,Commerce,Sikh,Divorced,A+,Developer,No,N/A,N/A,Pending,7,Medium,547670,769,2,172
2846,Employee_1846,Male,54,2024-03-15,6,148118,1777416,HR,Analyst,Mid-Level,Contract,Remote,Gujarat,City_44,5,High School,Commerce,Hindu,Single,A+,Learner,No,N/A,N/A,Rejected,8,Medium,1185766,411,4,102
2847,Employee_1847,Male,49,2020-06-22,3,130738,1568856,Marketing,Manager,Mid-Level,Full-time,Remote,Gujarat,City_22,26,Diploma,Management,Other,Divorced,A,Reliable Professional,No,N/A,N/A,Rolled out,12,Very High,1900974,914,2,100
2848,Employee_1848,Male,52,2024-05-05,4,65923,791076,IT,Supervisor,Junior,Full-time,Remote,Gujarat,City_21,33,Diploma,Commerce,Christian,Divorced,A*,Contributor,No,N/A,N/A,Accepted,2,High,1388911,460,1,47
2849,Employee_1849,Female,53,2020-12-02,4,55080,660960,Finance,Coordinator,Lead,Full-time,HQ,Karnataka,City_6,25,PhD,Arts,Hindu,Single,A*,Future Star,No,N/A,N/A,Accepted,7,High,649773,717,2,165
2850,Employee_1850,Male,41,2023-01-01,3,23474,281688,Sales,Analyst,Senior,Full-time,Remote,Rajasthan,City_26,17,Diploma,Others,Muslim,Divorced,B,Reliable Professional,No,N/A,N/A,Rolled out,12,Medium,729679,390,4,163
2851,Employee_1851,Male,56,2021-12-27,6,145185,1742220,Sales,Manager,Senior,Full-time,HQ,Punjab,City_49,44,Graduate,Management,Christian,Single,A*,Contributor,No,N/A,N/A,Rolled out,11,Very High,913029,894,4,29
2852,Employee_1852,Female,52,2023-11-07,5,99707,1196484,Supply Chain,Manager,Lead,Full-time,Remote,Maharashtra,City_25,20,PhD,Management,Sikh,Married,B,Contributor,No,N/A,N/A,Rejected,11,Low,2414261,922,1,110
2853,Employee_1853,Female,52,2024-01-23,9,23260,279120,HR,Executive,Lead,Full-time,Remote,Uttar Pradesh,City_41,42,High School,Arts,Muslim,Single,B,Learner,No,N/A,N/A,Pending,8,Low,1289097,889,1,171
2854,Employee_1854,Female,59,2024-08-20,9,80218,962616,Customer Support,Specialist,Junior,Part-time,Remote,Tamil Nadu,City_49,2,Diploma,Management,Muslim,Single,B,Future Star,No,N/A,N/A,Rejected,5,High,2309173,260,3,123
2855,Employee_1855,Female,43,2020-09-24,3,139526,1674312,Marketing,Assistant,Junior,Full-time,Remote,Uttar Pradesh,City_31,8,High School,Management,Buddhist,Married,A,Star,No,N/A,N/A,Pending,1,Medium,1756594,798,1,182
2856,Employee_1856,Male,30,2020-06-19,9,69109,829308,Operations,Supervisor,Senior,Full-time,HQ,Uttar Pradesh,City_28,19,Diploma,Science,Muslim,Divorced,A*,Contributor,No,N/A,N/A,Rolled out,7,Very High,1829984,894,3,130
2857,Employee_1857,Female,30,2021-07-03,3,25618,307416,Supply Chain,Executive,Lead,Full-time,Remote,Rajasthan,City_11,29,PhD,Others,Other,Single,A,Developer,No,N/A,N/A,Rejected,12,High,672066,470,2,189
2858,Employee_1858,Male,36,2020-01-15,4,65765,789180,Supply Chain,Technician,Mid-Level,Full-time,HQ,Delhi,City_3,48,Graduate,Science,Hindu,Single,A*,Learner,No,N/A,N/A,Accepted,12,Low,1907276,362,2,26
2859,Employee_1859,Female,34,2023-03-09,1,146190,1754280,Customer Support,Assistant,Mid-Level,Full-time,HQ,Tamil Nadu,City_47,19,High School,Others,Muslim,Divorced,A+,Solid Contributor,No,N/A,N/A,Accepted,2,Very High,1506421,775,4,25
2860,Employee_1860,Female,43,2020-07-28,5,54118,649416,Finance,Supervisor,Lead,Full-time,HQ,Karnataka,City_32,9,Postgraduate,Others,Muslim,Married,A*,High Impact,No,N/A,N/A,Rejected,5,High,946431,872,2,56
2861,Employee_1861,Female,37,2022-12-14,9,29285,351420,IT,Specialist,Senior,Contract,Remote,Uttar Pradesh,City_42,8,Diploma,Others,Buddhist,Divorced,A,Solid Contributor,No,N/A,N/A,Rolled out,1,High,2401009,246,4,11
2862,Employee_1862,Male,53,2021-04-24,2,124352,1492224,Supply Chain,Supervisor,Mid-Level,Full-time,Remote,Tamil Nadu,City_36,49,PhD,Engineering,Hindu,Married,A+,Future Star,No,N/A,N/A,Accepted,6,Low,2356738,794,2,168
2863,Employee_1863,Male,23,2023-02-01,4,77083,924996,Supply Chain,Executive,Mid-Level,Part-time,Remote,Delhi,City_34,15,High School,Engineering,Hindu,Divorced,A+,Contributor,No,N/A,N/A,Accepted,7,Medium,1665474,214,4,177
2864,Employee_1864,Male,47,2024-12-28,2,93677,1124124,Marketing,Coordinator,Lead,Full-time,HQ,Madhya Pradesh,City_33,34,PhD,Management,Muslim,Divorced,A+,Developer,No,N/A,N/A,Rejected,4,High,2044910,315,4,130
2865,Employee_1865,Female,35,2020-01-12,8,48352,580224,HR,Executive,Junior,Full-time,HQ,Gujarat,City_29,4,High School,Management,Sikh,Married,A,Contributor,No,N/A,N/A,Rejected,8,High,1535814,857,3,33
2866,Employee_1866,Female,59,2023-05-08,9,64056,768672,Marketing,Coordinator,Mid-Level,Contract,HQ,Maharashtra,City_27,27,Graduate,Others,Sikh,Married,A*,Contributor,Yes,Terminate - Absconding,2024-06-02,Accepted,10,Medium,2160598,941,2,100
2867,Employee_1867,Male,55,2021-10-19,3,83045,996540,IT,Assistant,Junior,Full-time,HQ,Delhi,City_10,38,Diploma,Arts,Hindu,Divorced,A*,Solid Contributor,No,N/A,N/A,Rejected,10,Very High,1367488,921,4,77
2868,Employee_1868,Male,29,2022-03-01,9,43707,524484,Marketing,Analyst,Mid-Level,Part-time,HQ,Rajasthan,City_40,47,High School,Others,Sikh,Divorced,B,Future Star,No,N/A,N/A,Rolled out,3,Low,1214494,202,1,169
2869,Employee_1869,Male,57,2024-12-05,6,42161,505932,Finance,Analyst,Senior,Full-time,Remote,Punjab,City_35,13,Postgraduate,Arts,Hindu,Married,B,Actionable,No,N/A,N/A,Rolled out,5,Medium,753930,713,1,19
2870,Employee_1870,Female,42,2024-05-10,6,87390,1048680,Supply Chain,Assistant,Junior,Full-time,Remote,Delhi,City_35,32,Diploma,Management,Hindu,Single,A,Future Star,No,N/A,N/A,Pending,2,High,2464826,656,3,31
2871,Employee_1871,Female,49,2024-11-08,7,38650,463800,HR,Assistant,Senior,Full-time,HQ,Maharashtra,City_16,35,Diploma,Commerce,Christian,Divorced,A*,Solid Contributor,No,N/A,N/A,Pending,9,Very High,1120523,572,2,91
2872,Employee_1872,Male,27,2023-10-25,5,36944,443328,IT,Executive,Junior,Full-time,Remote,Punjab,City_41,48,PhD,Science,Other,Divorced,B,Star,No,N/A,N/A,Rejected,7,Low,679780,626,1,115
2873,Employee_1873,Male,41,2022-08-01,6,27546,330552,Supply Chain,Analyst,Lead,Part-time,HQ,Karnataka,City_39,46,Diploma,Commerce,Hindu,Single,A,Star,No,N/A,N/A,Rolled out,7,Medium,1040869,628,3,63
2874,Employee_1874,Female,52,2022-11-04,1,74139,889668,HR,Manager,Lead,Part-time,HQ,West Bengal,City_4,36,High School,Others,Christian,Married,A*,Learner,No,N/A,N/A,Accepted,11,High,1898260,933,2,38
2875,Employee_1875,Female,54,2023-03-20,3,133857,1606284,Operations,Supervisor,Mid-Level,Full-time,HQ,Uttar Pradesh,City_31,10,Graduate,Others,Muslim,Divorced,A+,Learner,No,N/A,N/A,Pending,6,High,1842791,755,2,29
2876,Employee_1876,Male,28,2021-09-11,9,27207,326484,Supply Chain,Coordinator,Senior,Full-time,Remote,Maharashtra,City_14,23,High School,Science,Buddhist,Married,A+,Developer,No,N/A,N/A,Pending,2,Low,2233530,877,2,148
2877,Employee_1877,Male,29,2023-07-17,5,114804,1377648,Finance,Assistant,Junior,Full-time,HQ,West Bengal,City_38,23,Diploma,Others,Jain,Single,A,Reliable Professional,No,N/A,N/A,Pending,3,Very High,1079172,816,3,106
2878,Employee_1878,Male,30,2024-01-15,5,92022,1104264,IT,Technician,Senior,Full-time,HQ,Rajasthan,City_42,4,Postgraduate,Management,Hindu,Married,A,Solid Contributor,No,N/A,N/A,Rolled out,8,Very High,2464413,563,4,180
2879,Employee_1879,Male,23,2020-10-04,8,51222,614664,Operations,Specialist,Senior,Contract,Remote,Rajasthan,City_47,44,Postgraduate,Science,Muslim,Married,A,Reliable Professional,No,N/A,N/A,Pending,2,Medium,874437,216,3,199
2880,Employee_1880,Male,38,2021-11-10,2,49121,589452,Operations,Coordinator,Mid-Level,Full-time,HQ,Karnataka,City_6,5,High School,Engineering,Other,Single,A+,High Impact,No,N/A,N/A,Rejected,6,Very High,1152915,913,4,137
2881,Employee_1881,Male,58,2020-01-05,7,104303,1251636,Operations,Executive,Lead,Full-time,Remote,Madhya Pradesh,City_1,4,High School,Others,Hindu,Divorced,A*,High Impact,No,N/A,N/A,Accepted,2,Low,1760386,761,1,90
2882,Employee_1882,Female,38,2022-10-16,9,58915,706980,IT,Analyst,Junior,Full-time,Remote,Karnataka,City_7,30,High School,Management,Hindu,Married,B,Star,No,N/A,N/A,Accepted,2,Low,758119,517,3,174
2883,Employee_1883,Male,59,2023-03-13,7,30017,360204,HR,Analyst,Mid-Level,Full-time,HQ,Delhi,City_34,41,High School,Management,Other,Divorced,A,Developer,No,N/A,N/A,Rolled out,1,Very High,1655664,465,3,98
2884,Employee_1884,Female,56,2021-04-23,5,35094,421128,Marketing,Supervisor,Senior,Full-time,HQ,Punjab,City_31,33,PhD,Management,Jain,Single,B,Actionable,No,N/A,N/A,Rolled out,11,Very High,1891453,223,3,136
2885,Employee_1885,Male,51,2022-05-15,6,51236,614832,Marketing,Manager,Lead,Full-time,HQ,Delhi,City_45,48,High School,Others,Buddhist,Single,B,Developer,No,N/A,N/A,Pending,4,Medium,1718425,920,1,78
2886,Employee_1886,Male,27,2022-12-07,4,27664,331968,Operations,Analyst,Lead,Contract,Remote,Delhi,City_13,40,PhD,Arts,Christian,Divorced,B,Future Star,No,N/A,N/A,Accepted,2,High,2253909,817,1,115
2887,Employee_1887,Male,25,2024-03-19,7,49921,599052,Sales,Executive,Junior,Full-time,HQ,Gujarat,City_10,13,Diploma,Others,Other,Single,A,Developer,No,N/A,N/A,Rejected,8,Medium,906395,387,3,85
2888,Employee_1888,Male,58,2020-02-07,1,115381,1384572,Sales,Executive,Lead,Full-time,HQ,Rajasthan,City_4,18,High School,Management,Other,Divorced,B,Developer,Yes,Superannuation,2023-11-28,Accepted,4,Very High,1721141,602,1,155
2889,Employee_1889,Female,56,2020-12-10,4,100109,1201308,IT,Specialist,Senior,Part-time,Remote,Rajasthan,City_40,32,High School,Management,Other,Married,A+,Contributor,Yes,Resign - Better Job,2023-04-21,Accepted,1,Very High,1659591,662,3,26
2890,Employee_1890,Female,30,2024-07-07,3,87219,1046628,HR,Coordinator,Lead,Part-time,HQ,Delhi,City_44,33,Postgraduate,Others,Jain,Single,B,Contributor,Yes,Misconduct Related,2023-08-02,Pending,11,Very High,586548,850,4,134
2891,Employee_1891,Male,27,2020-05-03,4,83590,1003080,IT,Technician,Senior,Full-time,HQ,Delhi,City_43,7,Diploma,Management,Hindu,Divorced,A+,Star,Yes,Superannuation,2023-04-12,Pending,1,High,1279097,563,4,190
2892,Employee_1892,Male,34,2020-06-27,1,29390,352680,HR,Supervisor,Junior,Full-time,HQ,Uttar Pradesh,City_23,14,Diploma,Others,Hindu,Single,B,Developer,No,N/A,N/A,Rejected,12,Very High,2351757,693,1,101
2893,Employee_1893,Female,43,2022-08-19,2,53777,645324,Finance,Coordinator,Senior,Full-time,HQ,Madhya Pradesh,City_48,40,High School,Others,Other,Single,A,Actionable,No,N/A,N/A,Pending,6,High,821364,919,1,92
2894,Employee_1894,Male,49,2022-08-28,9,68588,823056,Sales,Coordinator,Lead,Contract,HQ,West Bengal,City_31,48,Diploma,Commerce,Christian,Divorced,A+,Solid Contributor,No,N/A,N/A,Rejected,9,Low,1323441,969,3,26
2895,Employee_1895,Male,51,2024-11-27,7,144651,1735812,IT,Technician,Lead,Full-time,Remote,Karnataka,City_18,14,Graduate,Science,Sikh,Divorced,A+,Future Star,No,N/A,N/A,Pending,2,Low,676525,888,3,23
2896,Employee_1896,Female,57,2022-09-11,6,117313,1407756,Customer Support,Supervisor,Junior,Full-time,Remote,Madhya Pradesh,City_16,10,Postgraduate,Engineering,Other,Divorced,A*,Developer,No,N/A,N/A,Pending,12,Very High,558345,902,2,44
2897,Employee_1897,Male,23,2021-01-10,2,62667,752004,Supply Chain,Specialist,Junior,Part-time,HQ,Madhya Pradesh,City_19,41,Diploma,Management,Buddhist,Divorced,A*,Contributor,No,N/A,N/A,Rejected,11,Very High,2302409,304,3,82
2898,Employee_1898,Male,57,2022-01-07,1,149541,1794492,Finance,Specialist,Lead,Contract,HQ,Maharashtra,City_22,39,Graduate,Science,Buddhist,Single,A,Future Star,Yes,Resign - Job not interesting,2020-04-14,Rolled out,5,Very High,1986183,650,2,170
2899,Employee_1899,Male,29,2021-02-03,2,114647,1375764,Marketing,Specialist,Junior,Full-time,Remote,Madhya Pradesh,City_25,37,High School,Engineering,Hindu,Divorced,A+,Actionable,Yes,Encouraged to leave,2021-10-06,Pending,7,Low,1925403,216,4,164
2900,Employee_1900,Female,30,2020-07-13,7,49980,599760,Sales,Manager,Senior,Full-time,HQ,Gujarat,City_1,46,Postgraduate,Science,Other,Divorced,A*,Future Star,No,N/A,N/A,Rolled out,11,High,1387221,745,3,16
2901,Employee_1901,Male,22,2024-09-25,2,136960,1643520,HR,Specialist,Mid-Level,Full-time,HQ,Maharashtra,City_25,18,Postgraduate,Management,Jain,Divorced,A*,Solid Contributor,No,N/A,N/A,Rejected,5,Medium,1760046,663,4,125
2902,Employee_1902,Male,34,2022-08-06,3,120916,1450992,Operations,Supervisor,Senior,Full-time,HQ,Karnataka,City_8,19,Postgraduate,Science,Buddhist,Married,A,Future Star,No,N/A,N/A,Rejected,5,Low,2066978,412,1,34
2903,Employee_1903,Female,36,2020-12-27,8,43808,525696,Supply Chain,Analyst,Senior,Full-time,HQ,Karnataka,City_20,40,Graduate,Science,Jain,Single,A+,Star,Yes,Terminate - Absconding,2023-06-15,Pending,11,Very High,1720190,629,1,80
2904,Employee_1904,Male,53,2020-06-03,7,83470,1001640,Marketing,Assistant,Junior,Full-time,Remote,Rajasthan,City_10,42,PhD,Science,Sikh,Married,A+,Star,No,N/A,N/A,Accepted,3,High,894998,314,4,57
2905,Employee_1905,Female,55,2024-04-15,9,92762,1113144,Marketing,Manager,Mid-Level,Full-time,HQ,Maharashtra,City_18,43,Postgraduate,Management,Hindu,Divorced,A,Developer,No,N/A,N/A,Rejected,5,Medium,1292837,287,1,33
2906,Employee_1906,Male,52,2020-08-02,4,107983,1295796,Finance,Technician,Lead,Part-time,HQ,Tamil Nadu,City_45,37,Graduate,Arts,Christian,Single,B,Developer,No,N/A,N/A,Rejected,1,Medium,620784,550,2,156
2907,Employee_1907,Female,35,2020-07-28,7,122645,1471740,Supply Chain,Analyst,Junior,Contract,HQ,Maharashtra,City_18,47,PhD,Arts,Christian,Divorced,A,Future Star,No,N/A,N/A,Rolled out,9,Very High,1280284,383,1,109
2908,Employee_1908,Male,35,2024-06-13,1,37926,455112,Customer Support,Technician,Senior,Part-time,HQ,West Bengal,City_6,3,Graduate,Science,Hindu,Married,A*,Developer,No,N/A,N/A,Rejected,1,Very High,1376289,369,1,147
2909,Employee_1909,Male,50,2020-04-04,2,37621,451452,Supply Chain,Coordinator,Mid-Level,Full-time,Remote,Delhi,City_10,7,Graduate,Others,Christian,Single,A*,Actionable,No,N/A,N/A,Rejected,12,Medium,1305124,855,1,198
2910,Employee_1910,Male,40,2021-07-26,7,31167,374004,IT,Executive,Junior,Full-time,Remote,Tamil Nadu,City_41,7,Graduate,Others,Christian,Divorced,A,Learner,No,N/A,N/A,Pending,3,High,540919,877,4,81
2911,Employee_1911,Male,48,2020-03-04,2,91245,1094940,Operations,Coordinator,Senior,Full-time,HQ,Rajasthan,City_16,38,Postgraduate,Management,Hindu,Single,A,High Impact,No,N/A,N/A,Rolled out,8,Low,2280509,609,1,61
2912,Employee_1912,Female,30,2024-06-02,6,144604,1735248,Supply Chain,Specialist,Senior,Full-time,HQ,Gujarat,City_30,6,High School,Others,Muslim,Married,A,Contributor,No,N/A,N/A,Rejected,1,Medium,744263,221,4,192
2913,Employee_1913,Female,58,2022-12-03,9,98776,1185312,Supply Chain,Executive,Lead,Full-time,Remote,Delhi,City_10,10,Postgraduate,Science,Jain,Single,A+,High Impact,No,N/A,N/A,Rolled out,7,Low,1427842,607,2,197
2914,Employee_1914,Male,58,2022-11-04,5,149842,1798104,Supply Chain,Coordinator,Lead,Full-time,Remote,Maharashtra,City_50,44,Postgraduate,Arts,Other,Married,B,Contributor,No,N/A,N/A,Pending,3,Very High,1862734,261,2,43
2915,Employee_1915,Male,49,2021-06-14,7,55031,660372,IT,Manager,Mid-Level,Full-time,HQ,Gujarat,City_47,36,Postgraduate,Commerce,Other,Married,A+,Actionable,No,N/A,N/A,Rolled out,3,Medium,788877,648,4,41
2916,Employee_1916,Female,45,2024-11-19,1,52146,625752,Finance,Specialist,Senior,Full-time,Remote,Tamil Nadu,City_10,37,Postgraduate,Others,Jain,Married,A*,Star,No,N/A,N/A,Accepted,5,Very High,785665,613,1,184
2917,Employee_1917,Female,49,2024-07-16,8,134970,1619640,Supply Chain,Coordinator,Senior,Full-time,HQ,West Bengal,City_47,48,PhD,Commerce,Buddhist,Single,A*,Actionable,No,N/A,N/A,Pending,6,Medium,2291588,852,1,169
2918,Employee_1918,Male,57,2024-09-21,9,27998,335976,Marketing,Executive,Lead,Part-time,Remote,Rajasthan,City_45,27,PhD,Others,Buddhist,Single,A,Solid Contributor,No,N/A,N/A,Rolled out,2,High,1037358,635,4,63
2919,Employee_1919,Male,39,2022-01-03,5,134619,1615428,Sales,Analyst,Senior,Full-time,HQ,Madhya Pradesh,City_39,45,Graduate,Science,Muslim,Single,A,Star,No,N/A,N/A,Accepted,3,High,566814,467,4,17
2920,Employee_1920,Male,46,2023-12-07,6,60508,726096,Marketing,Coordinator,Lead,Full-time,Remote,Punjab,City_29,1,Diploma,Arts,Christian,Single,B,Actionable,No,N/A,N/A,Rolled out,7,Low,1313985,964,3,93
2921,Employee_1921,Male,56,2020-07-24,8,96348,1156176,Finance,Manager,Senior,Full-time,HQ,Punjab,City_45,1,Diploma,Others,Buddhist,Divorced,A,Star,No,N/A,N/A,Rejected,6,Very High,558770,554,1,30
2922,Employee_1922,Male,25,2021-03-12,4,137974,1655688,Marketing,Executive,Lead,Full-time,HQ,Gujarat,City_50,48,High School,Commerce,Sikh,Divorced,A*,Future Star,No,N/A,N/A,Rolled out,12,Very High,1529808,962,3,86
2923,Employee_1923,Male,35,2022-11-26,2,51101,613212,Operations,Coordinator,Lead,Full-time,HQ,Uttar Pradesh,City_39,21,Graduate,Commerce,Jain,Divorced,B,Actionable,No,N/A,N/A,Rolled out,12,Medium,1627943,775,4,35
2924,Employee_1924,Male,47,2024-02-23,8,99764,1197168,Marketing,Analyst,Mid-Level,Full-time,HQ,West Bengal,City_23,37,High School,Science,Muslim,Single,A*,Learner,No,N/A,N/A,Accepted,7,Medium,2177453,441,1,109
2925,Employee_1925,Female,29,2021-11-09,2,44747,536964,Supply Chain,Specialist,Senior,Full-time,HQ,West Bengal,City_30,28,PhD,Science,Christian,Married,A*,Learner,No,N/A,N/A,Accepted,2,High,1507333,688,4,95
2926,Employee_1926,Male,45,2024-03-27,5,131836,1582032,Marketing,Supervisor,Senior,Full-time,HQ,Delhi,City_15,49,Postgraduate,Arts,Sikh,Married,A,Solid Contributor,No,N/A,N/A,Accepted,7,Medium,2061008,200,2,168
2927,Employee_1927,Male,37,2023-01-22,6,80800,969600,Marketing,Specialist,Lead,Full-time,Remote,Gujarat,City_39,39,High School,Others,Jain,Divorced,A*,Future Star,No,N/A,N/A,Rolled out,1,High,1882795,854,4,52
2928,Employee_1928,Male,41,2020-01-19,5,115326,1383912,Sales,Technician,Senior,Full-time,Remote,Maharashtra,City_11,36,High School,Engineering,Muslim,Divorced,A*,Learner,No,N/A,N/A,Pending,6,High,811584,296,1,20
2929,Employee_1929,Male,36,2024-05-21,6,21882,262584,HR,Specialist,Lead,Full-time,Remote,Tamil Nadu,City_10,2,PhD,Others,Christian,Single,A+,Contributor,No,N/A,N/A,Accepted,9,Low,1037888,259,2,88
2930,Employee_1930,Male,28,2020-08-02,6,58955,707460,HR,Assistant,Mid-Level,Full-time,Remote,Uttar Pradesh,City_25,2,Graduate,Commerce,Hindu,Single,B,Learner,No,N/A,N/A,Rejected,11,High,2310130,697,4,197
2931,Employee_1931,Male,38,2023-12-14,3,104195,1250340,IT,Executive,Mid-Level,Full-time,HQ,Punjab,City_23,4,Postgraduate,Engineering,Jain,Divorced,A+,Reliable Professional,No,N/A,N/A,Rolled out,8,Medium,877556,321,2,158
2932,Employee_1932,Male,43,2022-02-20,3,79965,959580,Supply Chain,Technician,Lead,Full-time,Remote,Maharashtra,City_47,2,Postgraduate,Commerce,Christian,Single,A,Contributor,No,N/A,N/A,Rolled out,11,High,862485,854,2,168
2933,Employee_1933,Male,43,2024-01-07,9,132956,1595472,HR,Technician,Junior,Full-time,Remote,Gujarat,City_16,1,Graduate,Commerce,Other,Divorced,A+,Learner,No,N/A,N/A,Rejected,2,Low,1953105,340,3,13
2934,Employee_1934,Male,33,2020-01-04,3,108794,1305528,HR,Technician,Mid-Level,Full-time,HQ,Karnataka,City_20,49,PhD,Commerce,Sikh,Divorced,B,Actionable,No,N/A,N/A,Pending,9,Medium,1268890,889,2,74
2935,Employee_1935,Male,39,2024-12-12,3,109422,1313064,HR,Assistant,Senior,Contract,HQ,Gujarat,City_32,40,PhD,Science,Buddhist,Single,B,Star,No,N/A,N/A,Rejected,12,Very High,1369814,998,2,22
2936,Employee_1936,Female,36,2024-03-14,2,61560,738720,Supply Chain,Technician,Lead,Part-time,HQ,Delhi,City_18,18,High School,Engineering,Jain,Single,B,High Impact,No,N/A,N/A,Rolled out,11,Low,1099054,583,1,64
2937,Employee_1937,Male,58,2022-01-20,7,51343,616116,Customer Support,Analyst,Lead,Contract,Remote,Madhya Pradesh,City_29,41,Diploma,Management,Muslim,Divorced,A*,Future Star,No,N/A,N/A,Pending,10,Low,689751,600,2,24
2938,Employee_1938,Female,37,2024-03-12,4,138478,1661736,Supply Chain,Supervisor,Mid-Level,Full-time,HQ,West Bengal,City_12,34,Diploma,Science,Jain,Divorced,A*,Learner,No,N/A,N/A,Pending,11,High,839953,652,1,50
2939,Employee_1939,Male,26,2020-02-12,1,103943,1247316,Marketing,Analyst,Lead,Part-time,HQ,Maharashtra,City_47,27,PhD,Commerce,Jain,Married,A+,Solid Contributor,No,N/A,N/A,Rolled out,9,Low,697330,519,2,198
